id	emotion
3002_0052_A_836	0.0463443361222744,0.0624690055847168,0.05549493804574013,0.09033315628767014,0.07968024164438248,0.18296243250370026
3002_0053_A_844	0.046355705708265305,0.06247100234031677,0.05546470358967781,0.09042176604270935,0.07961885631084442,0.18291710317134857
3002_0055_A_853	0.04633612558245659,0.0624072328209877,0.05547425523400307,0.09028997272253036,0.07961432635784149,0.18294154107570648
3002_0051_A_821	0.046353038400411606,0.0625176727771759,0.0554358996450901,0.09034330397844315,0.07963442802429199,0.1829061508178711
3002_0051_A_825	0.04636118933558464,0.0624433308839798,0.05548043176531792,0.09035049378871918,0.07961028814315796,0.18292255699634552
3002_0051_A_827	0.04633733257651329,0.06247078627347946,0.055489249527454376,0.09031739085912704,0.07959083467721939,0.1829422414302826
3002_0052_A_832	0.0462786965072155,0.062468521296978,0.05543472617864609,0.09038347750902176,0.07967551797628403,0.1829170137643814
3002_0052_A_833	0.04632614925503731,0.06247846782207489,0.05548785626888275,0.09034207463264465,0.0796014815568924,0.18294580280780792
3002_0051_A_829	0.04633310064673424,0.06249059736728668,0.055457789450883865,0.09030412882566452,0.07958796620368958,0.18299615383148193
3002_0052_A_835	0.046315427869558334,0.06249414384365082,0.05548451840877533,0.09035062044858932,0.07971519231796265,0.18295012414455414
3002_0053_A_838	0.04636640474200249,0.06252457946538925,0.05546233430504799,0.0903831496834755,0.07961604744195938,0.18294937908649445
3002_0053_A_839	0.04630899056792259,0.06250510364770889,0.055430810898542404,0.09033598750829697,0.07963092625141144,0.18300200998783112
3002_0053_A_841	0.04628012701869011,0.062417373061180115,0.05542496219277382,0.09030617773532867,0.07957001030445099,0.18295001983642578
3002_0053_A_846	0.04635053500533104,0.06241363286972046,0.055520158261060715,0.09030883759260178,0.07964103668928146,0.1829308271408081
3002_0054_A_850	0.04633102938532829,0.062457166612148285,0.0554778166115284,0.09030980616807938,0.07957576960325241,0.1829683929681778
3002_0053_A_847	0.04630232974886894,0.06244294345378876,0.05550718680024147,0.09032008796930313,0.07959941774606705,0.18290673196315765
3002_0055_A_854	0.04633013531565666,0.06248926371335983,0.055468134582042694,0.0902930200099945,0.07960283756256104,0.18297573924064636
3002_0054_A_851	0.04639262333512306,0.06251110881567001,0.055432531982660294,0.09037212282419205,0.07965558022260666,0.18291090428829193
3002_0054_A_848	0.04627126082777977,0.062440186738967896,0.05548640340566635,0.09029980003833771,0.07961814850568771,0.18301042914390564
3002_0055_A_856	0.04633129760622978,0.06245026737451553,0.05550282821059227,0.09030841290950775,0.07960998266935349,0.18299998342990875
3002_0055_A_857	0.046348344534635544,0.06246863305568695,0.05548756197094917,0.09029501676559448,0.07958558201789856,0.18296600878238678
3002_0055_A_858	0.04632281884551048,0.06244571506977081,0.055387940257787704,0.09038078039884567,0.07944708317518234,0.1829526722431183
3002_0055_A_859	0.04631487652659416,0.062485240399837494,0.05544949322938919,0.09033878147602081,0.07960083335638046,0.1829705685377121
3002_0055_A_860	0.04626333341002464,0.06248399615287781,0.05542738363146782,0.09035521000623703,0.07960118353366852,0.18294483423233032
3002_0055_A_864	0.046308811753988266,0.06245856732130051,0.055440910160541534,0.09039875119924545,0.07957017421722412,0.18292756378650665
3002_0055_A_861	0.046255189925432205,0.06243094056844711,0.055445462465286255,0.09037583321332932,0.07956080138683319,0.18298746645450592
3002_0055_A_867	0.04630984738469124,0.062496110796928406,0.05546329542994499,0.09037114679813385,0.07959394156932831,0.18289417028427124
3002_0055_A_862	0.046338703483343124,0.06243448704481125,0.055415648967027664,0.0903339833021164,0.07960764318704605,0.18301266431808472
3002_0055_A_868	0.04629578813910484,0.06252080947160721,0.055481553077697754,0.09038937836885452,0.07962222397327423,0.1829754263162613
3002_0057_A_877	0.04633310064673424,0.062461063265800476,0.055435363203287125,0.09026681631803513,0.07959657907485962,0.18301811814308167
3002_0057_A_878	0.046338241547346115,0.06246738135814667,0.05547375977039337,0.09028347581624985,0.07958471029996872,0.18301482498645782
3002_0058_A_880	0.046358074992895126,0.06248124688863754,0.05551714822649956,0.090250663459301,0.07969207316637039,0.18294739723205566
3002_0058_A_882	0.04629437252879143,0.06249609589576721,0.05545615032315254,0.09042412787675858,0.0796421468257904,0.18293039500713348
3002_0059_A_887	0.04633805528283119,0.06240704655647278,0.05548044666647911,0.09031054377555847,0.07961218059062958,0.1829707771539688
3002_0059_A_889	0.04631331190466881,0.06249247491359711,0.055396486073732376,0.09038583189249039,0.07957475632429123,0.18292538821697235
3002_0059_A_890	0.046301763504743576,0.06252748519182205,0.05545893311500549,0.09033229202032089,0.07959671318531036,0.18294364213943481
3002_0059_A_892	0.046306151896715164,0.06241445988416672,0.05546101555228233,0.09036853164434433,0.07955170422792435,0.18300288915634155
3002_0059_A_883	0.04630395397543907,0.06240091472864151,0.055445894598960876,0.09035627543926239,0.07955195754766464,0.18305638432502747
3002_0059_A_886	0.0462895892560482,0.062426626682281494,0.05539458617568016,0.0902671292424202,0.0796181783080101,0.18299315869808197
3002_0059_A_891	0.04630046710371971,0.06251905113458633,0.0554434210062027,0.09037662297487259,0.07955193519592285,0.18294094502925873
3002_0059_A_899	0.04626158997416496,0.06245287507772446,0.05545303225517273,0.09030080586671829,0.07958167791366577,0.1829250454902649
3002_0059_A_904	0.046345505863428116,0.06250549107789993,0.0554993599653244,0.09041402488946915,0.07967883348464966,0.18288752436637878
3002_0059_A_906	0.04628433659672737,0.0624600425362587,0.05541186034679413,0.09038256853818893,0.07960227131843567,0.18291884660720825
3002_0059_A_907	0.046360600739717484,0.062449000775814056,0.05549316480755806,0.09029942005872726,0.07961447536945343,0.18293476104736328
3002_0059_A_910	0.0463116429746151,0.062428683042526245,0.05545962229371071,0.09033345431089401,0.07958914339542389,0.1830098032951355
3002_0055_A_871	0.04626716300845146,0.062480516731739044,0.05546033754944801,0.09036073088645935,0.07962899655103683,0.18293392658233643
3002_0056_A_873	0.04629127308726311,0.0625123530626297,0.05549660325050354,0.09029689431190491,0.07958798110485077,0.1829378753900528
3002_0056_A_874	0.04630717262625694,0.06251844018697739,0.055450424551963806,0.09031789749860764,0.07962256669998169,0.1829695850610733
3002_0056_A_875	0.046261560171842575,0.06249075382947922,0.05545677989721298,0.09033256024122238,0.07956836372613907,0.18298165500164032
3002_0057_A_879	0.04629845544695854,0.06243155151605606,0.05543769523501396,0.09032180905342102,0.07959840446710587,0.18296679854393005
3002_0059_A_884	0.04636485502123833,0.062447719275951385,0.05551755428314209,0.09032706916332245,0.07958215475082397,0.18296661972999573
3002_0058_A_881	0.0462925098836422,0.06247324496507645,0.05549168959259987,0.09033767133951187,0.07963740080595016,0.18297405540943146
3002_0059_A_888	0.04630023613572121,0.062397316098213196,0.05547143518924713,0.09031631052494049,0.07956698536872864,0.18290482461452484
3002_0059_A_885	0.04631985351443291,0.06243786960840225,0.05547952651977539,0.09033587574958801,0.07959751039743423,0.18297718465328217
3002_0059_A_896	0.04631630703806877,0.06244853138923645,0.05545593053102493,0.09034120291471481,0.07958484441041946,0.18293747305870056
3002_0059_A_897	0.04631824418902397,0.06247477978467941,0.055464982986450195,0.09032115340232849,0.07960356771945953,0.18295635282993317
3002_0059_A_894	0.04627009108662605,0.06245458126068115,0.055422235280275345,0.09032728523015976,0.07959166914224625,0.1830005794763565
3002_0059_A_893	0.04631045088171959,0.0624227449297905,0.055477820336818695,0.09032540768384933,0.0795704796910286,0.18294064700603485
3002_0059_A_898	0.046290528029203415,0.06248132139444351,0.05542615428566933,0.09034033864736557,0.07953623682260513,0.1829814314842224
3002_0059_A_902	0.04634883627295494,0.06243959069252014,0.055496953427791595,0.09025675803422928,0.07963952422142029,0.1830226629972458
3002_0059_A_901	0.046308014541864395,0.06243830919265747,0.05543354153633118,0.09033075720071793,0.07954823225736618,0.1829955130815506
3002_0059_A_900	0.04629058763384819,0.06245502829551697,0.05554230511188507,0.09029366075992584,0.07960154116153717,0.18300756812095642
3002_0059_A_895	0.04627251252532005,0.06249525398015976,0.05544069781899452,0.0903049036860466,0.07955541461706161,0.18292228877544403
3002_0059_A_905	0.04632839187979698,0.06253127753734589,0.05544845014810562,0.09039261937141418,0.07954936474561691,0.18291886150836945
3002_0059_A_909	0.04630707576870918,0.062425531446933746,0.055436618626117706,0.09029682725667953,0.0795857161283493,0.18298253417015076
3002_0059_A_912	0.04636392369866371,0.06251905113458633,0.05547994002699852,0.09033971279859543,0.07963104546070099,0.1829211711883545
3002_0059_A_911	0.046322617679834366,0.0625062882900238,0.05548494681715965,0.09031717479228973,0.07960117608308792,0.1828959584236145
3002_0059_A_908	0.04630490019917488,0.06244640052318573,0.05546807870268822,0.09028811007738113,0.07958590984344482,0.18293587863445282
3002_0060_A_913	0.04628687724471092,0.06246105581521988,0.05546197295188904,0.0903402790427208,0.07956477999687195,0.18301580846309662
3002_0061_A_914	0.046319227665662766,0.0624484047293663,0.05546575039625168,0.09035233408212662,0.07951898872852325,0.1829524040222168
3002_0062_A_915	0.046306755393743515,0.062448449432849884,0.05546007305383682,0.09035284072160721,0.07956042140722275,0.1830373853445053
3002_0062_A_917	0.04628947004675865,0.06246799975633621,0.05546068400144577,0.09030028432607651,0.07960965484380722,0.1830165833234787
3002_0063_A_921	0.04625486955046654,0.06247778981924057,0.055420223623514175,0.09038986265659332,0.07955504208803177,0.18299125134944916
3002_0063_A_924	0.04630343243479729,0.062438152730464935,0.05546420067548752,0.09036390483379364,0.07957632094621658,0.1830579787492752
3002_0063_A_919	0.04631100222468376,0.062461987137794495,0.055470436811447144,0.09030567854642868,0.07956390082836151,0.1829233467578888
3002_0062_A_916	0.04635164514183998,0.062463052570819855,0.055538058280944824,0.090378537774086,0.07959020137786865,0.182996466755867
3002_0063_A_920	0.046346645802259445,0.06251353770494461,0.05541689693927765,0.0903618186712265,0.07960481941699982,0.18302586674690247
3002_0063_A_923	0.04629546031355858,0.0624447837471962,0.05545470118522644,0.09033062309026718,0.07962838560342789,0.18294793367385864
3002_0063_A_927	0.046348076313734055,0.06251604110002518,0.05542290583252907,0.09034306555986404,0.07965128868818283,0.18288135528564453
3002_0063_A_932	0.04629101976752281,0.06246425211429596,0.05548933148384094,0.090388223528862,0.07956299930810928,0.18297265470027924
3002_0063_A_931	0.04630643501877785,0.06243284046649933,0.05542561784386635,0.0903378576040268,0.07956443727016449,0.1829419583082199
3002_0063_A_925	0.04629639908671379,0.06237981468439102,0.05543365702033043,0.09034726023674011,0.07960145175457001,0.1829206496477127
3002_0063_A_926	0.046310048550367355,0.06242847442626953,0.05547865107655525,0.09028744697570801,0.07961500436067581,0.1830076426267624
3002_0063_A_929	0.04631933197379112,0.06242848187685013,0.05545013025403023,0.09030859917402267,0.07957857847213745,0.1829904466867447
3002_0063_A_928	0.046282242983579636,0.06244207173585892,0.05544639378786087,0.09031011909246445,0.07960125058889389,0.18295617401599884
3002_0063_A_933	0.04631960019469261,0.06242578476667404,0.05545530840754509,0.09031948447227478,0.07959721982479095,0.1830029934644699
3002_0063_A_940	0.046349089592695236,0.06246902793645859,0.05545658990740776,0.09028474241495132,0.07959790527820587,0.18303720653057098
3002_0063_A_943	0.046317923814058304,0.06246539205312729,0.05551125481724739,0.09031501412391663,0.07961513847112656,0.18299970030784607
3002_0063_A_945	0.04628945514559746,0.062438949942588806,0.055504944175481796,0.09028744697570801,0.07964994758367538,0.18301522731781006
3002_0063_A_956	0.04629764333367348,0.06244562566280365,0.05548255145549774,0.09037892520427704,0.07952423393726349,0.18297886848449707
3002_0063_A_958	0.04634870961308479,0.06243428587913513,0.055454932153224945,0.09031251817941666,0.07961570471525192,0.18298202753067017
3002_0063_A_961	0.046288784593343735,0.062438227236270905,0.05549212172627449,0.09030171483755112,0.07962330430746078,0.18295101821422577
3002_0063_A_966	0.046299178153276443,0.062480613589286804,0.055432770401239395,0.09036795049905777,0.07965017110109329,0.18292608857154846
3002_0065_A_972	0.046294551342725754,0.06245899945497513,0.055517036467790604,0.09033366292715073,0.07962315529584885,0.18299682438373566
3002_0066_A_976	0.04629730060696602,0.06248841434717178,0.05546491965651512,0.09030990302562714,0.07959645986557007,0.18299858272075653
3002_0066_A_979	0.04630991443991661,0.06243780255317688,0.05549246817827225,0.09036072343587875,0.0796031802892685,0.1829860359430313
3002_0063_A_935	0.04627985879778862,0.06248769909143448,0.055404774844646454,0.09038274735212326,0.07961967587471008,0.1829185038805008
3002_0063_A_939	0.046272244304418564,0.062408655881881714,0.055448979139328,0.0903092548251152,0.0795825943350792,0.183029904961586
3002_0063_A_947	0.04632819816470146,0.06241067498922348,0.05545566603541374,0.09028050303459167,0.07962639629840851,0.18297556042671204
3002_0063_A_959	0.046312812715768814,0.06250014156103134,0.05550714209675789,0.09028148651123047,0.07965277135372162,0.18296529352664948
3002_0063_A_934	0.04629677161574364,0.062457360327243805,0.05549003183841705,0.0903468057513237,0.07957401126623154,0.18293172121047974
3002_0063_A_936	0.04633546248078346,0.062393918633461,0.055488236248493195,0.09031032770872116,0.07961282879114151,0.18301904201507568
3002_0063_A_937	0.04627838358283043,0.062453918159008026,0.055484168231487274,0.09029856324195862,0.07959126681089401,0.18294517695903778
3002_0063_A_938	0.04630797728896141,0.06246846914291382,0.05550074577331543,0.09032563865184784,0.0795978382229805,0.18298770487308502
3002_0063_A_942	0.04631727561354637,0.062493033707141876,0.05546177178621292,0.09033246338367462,0.07960143685340881,0.1829492151737213
3002_0063_A_948	0.046281006187200546,0.06250178813934326,0.05550379678606987,0.09032756835222244,0.07960707694292068,0.18294604122638702
3002_0063_A_944	0.046316664665937424,0.062468186020851135,0.055458150804042816,0.09031714498996735,0.07963315397500992,0.18292634189128876
3002_0063_A_946	0.046364251524209976,0.062438495457172394,0.055504634976387024,0.09032630175352097,0.0796002596616745,0.18300893902778625
3002_0063_A_949	0.04635373875498772,0.06245344132184982,0.055479031056165695,0.09031704813241959,0.07958512753248215,0.18295276165008545
3002_0063_A_951	0.046275150030851364,0.062468960881233215,0.0554371178150177,0.09035704284906387,0.07960619777441025,0.18294714391231537
3002_0063_A_952	0.04632606729865074,0.06248850375413895,0.05548281967639923,0.09031780809164047,0.07956930249929428,0.18294879794120789
3002_0063_A_950	0.04629649594426155,0.06245648115873337,0.05550196021795273,0.09028799086809158,0.07959325611591339,0.18295685946941376
3002_0063_A_953	0.04624529555439949,0.062466464936733246,0.05545942485332489,0.09040381759405136,0.0795959010720253,0.18291392922401428
3002_0063_A_954	0.04634081944823265,0.062459662556648254,0.05552365258336067,0.09030675143003464,0.0795830711722374,0.1829916536808014
3002_0063_A_955	0.046376343816518784,0.06247524917125702,0.05547008663415909,0.09031876176595688,0.07961012423038483,0.1829928159713745
3002_0063_A_957	0.04630465433001518,0.062423691153526306,0.05547298863530159,0.09034420549869537,0.07962527126073837,0.1829901486635208
3002_0063_A_962	0.04630006477236748,0.06243099272251129,0.055493470281362534,0.09030204266309738,0.07960358262062073,0.18298478424549103
3002_0063_A_964	0.04633253440260887,0.06247752904891968,0.05543890595436096,0.09035450965166092,0.07954906672239304,0.1830020695924759
3002_0063_A_960	0.04637293145060539,0.062470726668834686,0.05547356978058815,0.09026549011468887,0.07963909208774567,0.18293093144893646
3002_0063_A_963	0.0463227741420269,0.062403202056884766,0.055503759533166885,0.09029373526573181,0.07959425449371338,0.1829763948917389
3002_0063_A_965	0.04637417569756508,0.062394775450229645,0.055521611124277115,0.09032193571329117,0.0796009972691536,0.18294788897037506
3002_0065_A_971	0.04627367481589317,0.06240659952163696,0.0554967038333416,0.09034986793994904,0.07956383377313614,0.18302229046821594
3002_0064_A_970	0.04632053151726723,0.062459856271743774,0.05542465299367905,0.09035363048315048,0.0795668512582779,0.18299134075641632
3002_0066_A_974	0.0463152639567852,0.06241629272699356,0.05546696484088898,0.09034212678670883,0.07963794469833374,0.1829795241355896
3002_0066_A_973	0.04631772264838219,0.062476545572280884,0.05549195408821106,0.09027103334665298,0.07957994937896729,0.1829797327518463
3002_0066_A_975	0.04631391540169716,0.06250111013650894,0.05543866753578186,0.09029439091682434,0.07958294451236725,0.18300603330135345
3002_0066_A_978	0.04632508382201195,0.0624302476644516,0.05551164224743843,0.09025021642446518,0.079580157995224,0.18302373588085175
3002_0066_A_980	0.04634298011660576,0.06242823600769043,0.055510569363832474,0.09028453379869461,0.07960908114910126,0.18302108347415924
3002_0066_A_977	0.0463215596973896,0.062455564737319946,0.055473651736974716,0.09032128006219864,0.079564668238163,0.18301862478256226
3002_0066_A_982	0.04631001874804497,0.06245414912700653,0.055468443781137466,0.09031122177839279,0.07960771024227142,0.18297035992145538
3002_0066_A_992	0.04629899188876152,0.062452808022499084,0.055412665009498596,0.09034920483827591,0.07958176732063293,0.18301419913768768
3002_0067_A_996	0.046293940395116806,0.06243378669023514,0.05541188642382622,0.09031905978918076,0.07958661764860153,0.18296754360198975
3002_0067_A_1001	0.04632115736603737,0.062456049025058746,0.055439602583646774,0.09028004109859467,0.07958216220140457,0.18293742835521698
3002_0067_A_997	0.04635496065020561,0.062450140714645386,0.055502746254205704,0.0903487280011177,0.07960796356201172,0.18295177817344666
3002_0068_A_1007	0.046256694942712784,0.062460802495479584,0.0554097481071949,0.09037502110004425,0.07954540848731995,0.18290454149246216
3002_0068_A_1015	0.04633740708231926,0.06242722272872925,0.055451638996601105,0.09033434092998505,0.07959602028131485,0.18301206827163696
3002_0066_A_986	0.046293120831251144,0.062440067529678345,0.05546550452709198,0.09031537920236588,0.07958627492189407,0.18295182287693024
3002_0066_A_989	0.046323101967573166,0.06241731345653534,0.055472664535045624,0.09030383825302124,0.07963376492261887,0.18297506868839264
3002_0066_A_994	0.046267811208963394,0.06241927295923233,0.05549971014261246,0.09037470817565918,0.079620860517025,0.18298470973968506
3002_0067_A_999	0.04627394303679466,0.0624537393450737,0.05546528846025467,0.09030105173587799,0.07960200309753418,0.18302054703235626
3002_0068_A_1006	0.04634059593081474,0.06245551258325577,0.05547131225466728,0.09031064063310623,0.07960832864046097,0.18296611309051514
3002_0068_A_1014	0.04631395265460014,0.06248639523983002,0.05542415753006935,0.09035100787878036,0.07968002557754517,0.1829664558172226
3002_0068_A_1022	0.04629834368824959,0.06242101639509201,0.05552373826503754,0.09030890464782715,0.07961513847112656,0.18299077451229095
3002_0069_A_1025	0.04631687328219414,0.062453657388687134,0.05549386888742447,0.09028234332799911,0.07957897335290909,0.18302831053733826
3002_0066_A_983	0.04628244414925575,0.06246720254421234,0.055449724197387695,0.09032680839300156,0.07959453016519547,0.18294450640678406
3002_0066_A_981	0.04628852382302284,0.0624019131064415,0.05546646565198898,0.09029193967580795,0.079569511115551,0.18303543329238892
3002_0066_A_984	0.04631320759654045,0.06245703995227814,0.05540171265602112,0.09031250327825546,0.07953547686338425,0.18292613327503204
3002_0066_A_985	0.04627477750182152,0.06246587634086609,0.05544137582182884,0.09034090489149094,0.07958919554948807,0.1829432249069214
3002_0066_A_987	0.04633365944027901,0.06244400888681412,0.05545196309685707,0.0902988389134407,0.07956710457801819,0.1829935759305954
3002_0066_A_988	0.04634101316332817,0.06242202967405319,0.05545976012945175,0.09033534675836563,0.07956994324922562,0.18301279842853546
3002_0066_A_990	0.04631389304995537,0.062499500811100006,0.05552758276462555,0.09034335613250732,0.07962328940629959,0.18296554684638977
3002_0066_A_993	0.046274032443761826,0.06244470179080963,0.0554758720099926,0.09031929820775986,0.0795794352889061,0.18290148675441742
3002_0066_A_991	0.04632287099957466,0.06239841878414154,0.055448614060878754,0.09026733785867691,0.07958434522151947,0.18296796083450317
3002_0066_A_995	0.04630912467837334,0.06248212605714798,0.05553250387310982,0.09037080407142639,0.07960693538188934,0.18301162123680115
3002_0067_A_998	0.04627059027552605,0.06253760308027267,0.055483128875494,0.09037991613149643,0.0795864388346672,0.18300530314445496
3002_0068_A_1003	0.0463082455098629,0.06242174655199051,0.05547572299838066,0.09032094478607178,0.07962984591722488,0.18298780918121338
3002_0068_A_1004	0.04633152112364769,0.06247739493846893,0.0554540678858757,0.09030458331108093,0.0796375423669815,0.18298344314098358
3002_0068_A_1005	0.04629027470946312,0.06246233731508255,0.05546673759818077,0.09033749252557755,0.07957752048969269,0.182961568236351
3002_0067_A_1000	0.04634445533156395,0.06239579617977142,0.05548951402306557,0.09032676368951797,0.07950747013092041,0.18302999436855316
3002_0068_A_1008	0.04631156101822853,0.06246465444564819,0.05556637793779373,0.09029725939035416,0.0796472430229187,0.183002769947052
3002_0068_A_1010	0.046313416212797165,0.062426723539829254,0.055492330342531204,0.09032463282346725,0.07956566661596298,0.18304699659347534
3002_0068_A_1012	0.04632776603102684,0.062415845692157745,0.05548831447958946,0.09033321589231491,0.07959843426942825,0.18295742571353912
3002_0068_A_1009	0.04633783921599388,0.06246079504489899,0.055450111627578735,0.09035713970661163,0.07959190011024475,0.18295715749263763
3002_0068_A_1011	0.04632888361811638,0.06240665912628174,0.055422719568014145,0.09040363878011703,0.07961436361074448,0.18296435475349426
3002_0068_A_1016	0.046333905309438705,0.06246771663427353,0.05537843331694603,0.09042028337717056,0.07959903031587601,0.18299345672130585
3002_0068_A_1018	0.04627003148198128,0.06243470311164856,0.055415015667676926,0.0903448760509491,0.07958919554948807,0.18299950659275055
3002_0068_A_1019	0.04634251818060875,0.06247705966234207,0.055512476712465286,0.09036180377006531,0.0796016976237297,0.18297481536865234
3002_0068_A_1020	0.046339940279722214,0.06245125085115433,0.05548727512359619,0.09033797681331635,0.07960440218448639,0.18298780918121338
3002_0069_A_1023	0.04629826173186302,0.06244354695081711,0.05544184893369675,0.0903429314494133,0.0795745849609375,0.1829153448343277
3002_0069_A_1024	0.0462893508374691,0.06242438405752182,0.055415719747543335,0.09035907685756683,0.07957874238491058,0.18297383189201355
3002_0069_A_1033	0.046400729566812515,0.062433697283267975,0.05550500005483627,0.0903407409787178,0.07959949970245361,0.18300360441207886
3002_0071_A_1040	0.046375665813684464,0.06241407245397568,0.0555095374584198,0.09031098335981369,0.07961514592170715,0.18295755982398987
3002_0071_A_1041	0.046384599059820175,0.06241734325885773,0.055520229041576385,0.09030594676733017,0.07962094992399216,0.18298117816448212
3002_0072_A_1049	0.04629828408360481,0.0624656155705452,0.05543973669409752,0.0902760848402977,0.07958508282899857,0.1829318106174469
3002_0073_A_1055	0.046319629997015,0.062460072338581085,0.055462729185819626,0.090332992374897,0.07956632226705551,0.1829526275396347
3002_0073_A_1068	0.04625573381781578,0.0624522864818573,0.05546180158853531,0.09038519114255905,0.07955589890480042,0.1828969269990921
3002_0073_A_1071	0.04629359021782875,0.06252708286046982,0.05545668303966522,0.09032949805259705,0.07963035255670547,0.18298280239105225
3002_0073_A_1070	0.0462881438434124,0.06241552531719208,0.05550670251250267,0.09031612426042557,0.07962550967931747,0.18296782672405243
3002_0070_A_1034	0.046282704919576645,0.06249755620956421,0.055455490946769714,0.09033455699682236,0.07958796620368958,0.1829988956451416
3002_0071_A_1038	0.046303022652864456,0.062461018562316895,0.05545054003596306,0.09033892303705215,0.07963557541370392,0.182918518781662
3002_0071_A_1042	0.04630185291171074,0.06241448223590851,0.055469002574682236,0.09027894586324692,0.07958423346281052,0.1830078661441803
3002_0072_A_1050	0.04633962735533714,0.062451548874378204,0.05543791502714157,0.09034436196088791,0.07957684248685837,0.18293724954128265
3002_0073_A_1058	0.04630672559142113,0.06252508610486984,0.055359795689582825,0.09034610539674759,0.07960794866085052,0.18298488855361938
3002_0073_A_1064	0.04635690525174141,0.062453776597976685,0.05544019117951393,0.09028460085391998,0.07964785397052765,0.18296349048614502
3002_0073_A_1061	0.04628043994307518,0.06244514882564545,0.055504657328128815,0.09036578983068466,0.07955388724803925,0.1829441785812378
3002_0073_A_1060	0.046292994171381,0.06243225932121277,0.05543350800871849,0.09036394953727722,0.07953950762748718,0.1829596608877182
3002_0073_A_1069	0.04632708057761192,0.062490396201610565,0.055486101657152176,0.09034041315317154,0.07961752265691757,0.18298593163490295
3002_0069_A_1026	0.04630311205983162,0.062439143657684326,0.05550486221909523,0.09032423049211502,0.07962934672832489,0.18298748135566711
3002_0069_A_1027	0.04634217545390129,0.0624711737036705,0.05544927716255188,0.09031254798173904,0.079520083963871,0.18297648429870605
3002_0069_A_1028	0.046370502561330795,0.06243985891342163,0.055485956370830536,0.09030500799417496,0.07956492155790329,0.1829785257577896
3002_0069_A_1029	0.046307358890771866,0.06247913837432861,0.05550931766629219,0.09034772962331772,0.0795663520693779,0.18296749889850616
3002_0069_A_1031	0.046404626220464706,0.062464550137519836,0.05550503358244896,0.0903129056096077,0.07960935682058334,0.18295462429523468
3002_0069_A_1030	0.046356212347745895,0.062430962920188904,0.05549618601799011,0.0903388187289238,0.07956448942422867,0.18294189870357513
3002_0070_A_1035	0.04635993018746376,0.06252787262201309,0.05545616149902344,0.09033671766519547,0.07957974821329117,0.1829584389925003
3002_0070_A_1036	0.04635856673121452,0.062420234084129333,0.055492229759693146,0.09033188223838806,0.079644113779068,0.1829897165298462
3002_0071_A_1039	0.04635554179549217,0.06244993209838867,0.055497393012046814,0.09029289335012436,0.07962748408317566,0.1829911321401596
3002_0070_A_1037	0.04631989076733589,0.062416352331638336,0.055406879633665085,0.09028226882219315,0.07960300892591476,0.18300318717956543
3002_0071_A_1043	0.04632463678717613,0.06245888024568558,0.05548066645860672,0.09036361426115036,0.07956170290708542,0.18295110762119293
3002_0071_A_1045	0.046328555792570114,0.06243252009153366,0.05546276643872261,0.09031118452548981,0.07963309437036514,0.18308524787425995
3002_0072_A_1047	0.04634668305516243,0.06247860938310623,0.0554792545735836,0.09033302962779999,0.07967481017112732,0.1830386221408844
3002_0072_A_1048	0.04629850760102272,0.062435172498226166,0.05553899705410004,0.0903295949101448,0.07959990203380585,0.1829308569431305
3002_0072_A_1046	0.04639045521616936,0.06245305389165878,0.055536434054374695,0.09028659760951996,0.07960842549800873,0.18297839164733887
3002_0072_A_1051	0.046328019350767136,0.062403783202171326,0.05551891401410103,0.09029513597488403,0.07961557805538177,0.18295493721961975
3002_0073_A_1052	0.04631064459681511,0.06247890740633011,0.05542083457112312,0.09030193090438843,0.07957484573125839,0.18300361931324005
3002_0073_A_1054	0.04629797860980034,0.0624932125210762,0.05543136224150658,0.0902986004948616,0.0795707032084465,0.18298250436782837
3002_0073_A_1053	0.04631577804684639,0.06244060397148132,0.05549410358071327,0.09028976410627365,0.0796099528670311,0.1830117404460907
3002_0073_A_1056	0.046322282403707504,0.06251821666955948,0.055515553802251816,0.09041894972324371,0.07967549562454224,0.1829196959733963
3002_0073_A_1057	0.04630562290549278,0.06251434981822968,0.05540648475289345,0.09038420766592026,0.07962562888860703,0.1830098181962967
3002_0073_A_1062	0.04635250195860863,0.06241212785243988,0.05544194579124451,0.09034698456525803,0.0795828104019165,0.18297629058361053
3002_0073_A_1059	0.04630273953080177,0.062435753643512726,0.055505599826574326,0.09035982936620712,0.0795762836933136,0.18291252851486206
3002_0073_A_1063	0.04631346836686134,0.062445737421512604,0.05547516047954559,0.09030479937791824,0.07961579412221909,0.1829838752746582
3002_0073_A_1067	0.04624791070818901,0.06243205815553665,0.0554703027009964,0.09035052359104156,0.0795937180519104,0.18293283879756927
3002_0073_A_1065	0.046323951333761215,0.062453493475914,0.05545809119939804,0.09029990434646606,0.07963312417268753,0.18295766413211823
3002_0073_A_1072	0.046317484229803085,0.06250537186861038,0.05539849400520325,0.09040088951587677,0.07957773655653,0.1829707771539688
3002_0073_A_1066	0.04627523943781853,0.06249522417783737,0.055418334901332855,0.09036421030759811,0.07956674695014954,0.1829526573419571
3002_0073_A_1076	0.046356987208127975,0.062493160367012024,0.05545870587229729,0.09031052142381668,0.07960326969623566,0.18297746777534485
3002_0073_A_1078	0.0462961308658123,0.06246331334114075,0.055492039769887924,0.09029184281826019,0.07961338013410568,0.1829986572265625
