id	emotion
34071_0022_A_175	0.2296661138534546,0.02077028527855873,-0.14424893260002136,0.08011780679225922,0.09873200207948685,0.13820457458496094
34071_0022_A_176	0.18607735633850098,0.12125290930271149,0.0026476290076971054,0.05938146635890007,0.04843045026063919,0.2088393270969391
34071_0022_A_178	0.22757449746131897,0.16332946717739105,-0.002751896157860756,0.007400644011795521,0.15080563724040985,0.5300248861312866
34071_0022_A_179	0.11990687996149063,0.17376908659934998,-0.1643482744693756,0.07274346053600311,0.024288631975650787,0.10159194469451904
34071_0022_A_180	-0.014286631718277931,0.050606850534677505,-0.029479900375008583,-0.010159212164580822,0.08716664463281631,0.3732864260673523
34071_0022_A_181	0.011348282918334007,0.004141140729188919,-0.020001741126179695,-0.00615044217556715,0.07655981928110123,0.38533735275268555
34071_0022_A_183	0.37103769183158875,0.07536433637142181,-0.24593235552310944,0.08474723994731903,0.12938250601291656,0.23154261708259583
34071_0023_A_185	0.05984766036272049,-0.04108512029051781,-0.01074453629553318,-0.02106647565960884,0.11876557022333145,0.21400272846221924
34071_0023_A_186	0.0535113587975502,-0.04772823676466942,0.0006083529442548752,-0.03618331626057625,0.1123887374997139,0.21390953660011292
34071_0023_A_187	0.02360016666352749,-0.1603662073612213,-0.17326977849006653,0.03984547778964043,0.08469317108392715,0.2620353102684021
34071_0023_A_188	0.061034537851810455,0.166019469499588,-0.0009651724249124527,0.022266458719968796,0.0016532624140381813,0.11278459429740906
34071_0023_A_189	0.28208327293395996,0.2645898759365082,0.055553026497364044,0.03782897815108299,0.20111380517482758,0.36649656295776367
34071_0023_A_190	0.04989997297525406,0.15320348739624023,-0.026751862838864326,-0.00682674627751112,0.0907372310757637,0.004103424027562141
34071_0023_A_191	-0.09587555378675461,0.16277582943439484,-0.12080798298120499,-0.019832391291856766,0.01235071662813425,0.15318626165390015
34071_0023_A_192	0.011120950803160667,0.14124614000320435,-0.02790277637541294,0.1851700395345688,0.11810681968927383,0.24929764866828918
34071_0023_A_193	0.18970879912376404,0.10356061160564423,0.09154566377401352,0.15144790709018707,0.33052822947502136,0.38395893573760986
34071_0023_A_194	0.011934077367186546,0.20296379923820496,0.15449528396129608,0.048264484852552414,0.33345848321914673,0.3502882719039917
34071_0023_A_195	0.19331485033035278,0.052974406629800797,0.16024832427501678,0.1567634791135788,0.20663128793239594,0.3080211281776428
34071_0023_A_196	0.20285120606422424,0.05445188656449318,0.17556630074977875,0.15396417677402496,0.20491521060466766,0.31211307644844055
34071_0023_A_197	0.14129942655563354,0.02636909857392311,-0.07259808480739594,0.17253828048706055,0.19563890993595123,0.24149474501609802
34071_0023_A_198	0.18163636326789856,0.0538097508251667,0.10265601426362991,0.093568816781044,0.37285512685775757,0.3938349485397339
34071_0023_A_199	0.18233272433280945,0.03861914947628975,0.11788884550333023,0.08192606270313263,0.37184467911720276,0.39150291681289673
34071_0023_A_200	0.15417852997779846,-0.043307896703481674,0.1216578409075737,0.09370319545269012,0.408627986907959,0.41484394669532776
34071_0023_A_201	0.2183077037334442,-0.08437079191207886,0.08064582198858261,0.19551625847816467,0.25203871726989746,0.3430306315422058
34071_0023_A_202	0.11902505904436111,0.08096136152744293,0.06521880626678467,0.05837992951273918,0.10206643491983414,0.4013223946094513
34071_0023_A_203	0.10681543499231339,0.11869198083877563,0.06642816215753555,0.058731358498334885,0.12715791165828705,0.414326012134552
34071_0023_A_204	0.31845200061798096,-0.12889739871025085,0.02491655759513378,0.24130438268184662,0.2703039348125458,0.35739099979400635
34071_0023_A_205	0.0991320088505745,0.03700349107384682,-0.16323038935661316,-0.12165315449237823,0.1604199856519699,0.6549819111824036
34071_0023_A_206	0.2637576758861542,0.06295046210289001,0.1301124095916748,0.26061001420021057,0.30736470222473145,0.33941900730133057
34071_0023_A_207	0.09479445964097977,0.10975036025047302,-0.11747553944587708,0.04473511502146721,0.2983061373233795,0.6448889970779419
34071_0023_A_208	0.20098131895065308,0.1176975816488266,0.16262607276439667,0.1628192514181137,0.3384155333042145,0.3206005394458771
34071_0023_A_209	0.19096460938453674,0.05426532402634621,0.022490201517939568,0.12402988970279694,0.31987518072128296,0.5277482271194458
34071_0023_A_213	0.1536049246788025,0.19032903015613556,0.16843433678150177,0.02766929194331169,0.1888829618692398,0.4138343036174774
34071_0023_A_214	0.14520975947380066,0.1768675595521927,0.19058236479759216,0.021499257534742355,0.19511930644512177,0.4105435609817505
34071_0023_A_210	0.1668727695941925,0.06286689639091492,0.005315406247973442,0.13341905176639557,0.32615992426872253,0.5209984183311462
34071_0023_A_215	0.1305047869682312,0.2212056815624237,0.1801215261220932,0.01897786185145378,0.17336858808994293,0.39206457138061523
34071_0023_A_216	0.1581811010837555,-0.12143748998641968,0.020038960501551628,0.10668917000293732,0.1233551874756813,0.4134175777435303
34071_0023_A_217	0.3367619216442108,0.12021388113498688,-0.01705850102007389,0.07377022504806519,0.0024593258276581764,0.21325469017028809
34071_0023_A_218	0.10702816396951675,-0.03037923201918602,0.061947740614414215,0.15570451319217682,0.20872752368450165,0.26805710792541504
34071_0023_A_219	0.17745918035507202,0.11402314901351929,-0.14935865998268127,-0.06647448241710663,0.1111268475651741,0.12200462818145752
34071_0023_A_220	0.20986375212669373,0.09350156784057617,-0.042359061539173126,0.12406618893146515,-0.037544213235378265,0.34881463646888733
34071_0023_A_221	0.19515126943588257,0.1264098584651947,-0.03879315406084061,0.16229529678821564,0.14888925850391388,0.11428222060203552
34071_0023_A_222	0.027606463059782982,0.1306149810552597,-0.09003514796495438,0.11056207120418549,0.030508168041706085,0.17159801721572876
34071_0023_A_223	0.19417279958724976,0.12921744585037231,-0.015182146802544594,-0.029806364327669144,-0.008362791500985622,0.31273019313812256
34071_0023_A_224	0.3395408093929291,0.08552876114845276,-0.07405322790145874,0.15430030226707458,0.03046957403421402,0.3116171360015869
34071_0024_A_226	0.22477227449417114,-0.09818187355995178,0.09335340559482574,0.27114996314048767,0.14933238923549652,0.5033719539642334
34071_0024_A_229	0.12215159088373184,0.1769438534975052,-0.01595204509794712,0.10319043695926666,0.006415584124624729,0.2786096930503845
34071_0025_A_232	0.07120589166879654,0.10735026001930237,0.08400709182024002,-0.0041043637320399284,0.030056007206439972,0.20077335834503174
34071_0024_A_230	-0.002130383625626564,0.05013573542237282,-0.058766111731529236,-0.00764192920178175,0.12236819416284561,0.34023964405059814
34071_0025_A_233	0.16922184824943542,0.004795227199792862,0.11243421584367752,0.21339966356754303,0.006747611798346043,0.34945210814476013
34071_0025_A_234	0.24191507697105408,0.033785898238420486,-0.029742905870079994,0.13161472976207733,0.1284646838903427,0.32535746693611145
34071_0026_A_235	0.05937931686639786,0.1001187413930893,-0.023638131096959114,-0.09233249723911285,0.06398487836122513,0.20879942178726196
34071_0026_A_236	0.054545529186725616,0.08107039332389832,-0.033939532935619354,-0.10704798996448517,0.03524015098810196,0.19636794924736023
34071_0026_A_237	-0.005989039316773415,0.2965640127658844,0.06965319812297821,0.15514710545539856,0.17278499901294708,0.36149752140045166
34071_0026_A_238	0.13587325811386108,-0.04676538333296776,-0.13384036719799042,0.14271226525306702,0.09189838916063309,0.2747250199317932
34071_0026_A_239	0.06391773372888565,0.15788786113262177,-0.04038053750991821,0.021264147013425827,0.06886909157037735,0.21559399366378784
34071_0026_A_240	0.2825486361980438,-0.06377303600311279,-0.08122851699590683,0.04751775786280632,-0.030850134789943695,0.4373173415660858
34071_0027_A_242	0.20140522718429565,0.08172327280044556,0.06900961697101593,0.10630640387535095,0.04213223606348038,0.046046674251556396
34071_0028_A_244	0.15368041396141052,0.06443558633327484,0.04547601193189621,0.050335031002759933,0.05701986700296402,0.29338231682777405
34071_0029_A_245	0.22481557726860046,-0.03169229254126549,-0.046726472675800323,0.015036416240036488,0.15025116503238678,0.41417354345321655
34071_0029_A_246	0.24983525276184082,-0.04110437259078026,-0.027438776567578316,9.382981806993484e-05,0.14083178341388702,0.40803810954093933
34071_0029_A_247	0.17364811897277832,-0.08132433891296387,0.14536750316619873,0.24867887794971466,0.017687715590000153,0.06413218379020691
34071_0029_A_248	0.14139240980148315,-0.006189148873090744,-0.07467770576477051,0.1279652863740921,0.059855468571186066,0.43826165795326233
34071_0029_A_249	-0.10585875064134598,0.04988992586731911,0.14860865473747253,0.19871097803115845,0.10402397066354752,0.09323433041572571
34071_0029_A_250	-0.025748932734131813,0.12349577248096466,0.014516828581690788,-0.009645330719649792,0.019290544092655182,0.20813614130020142
34071_0029_A_251	0.004055505618453026,0.10472027957439423,0.07647893577814102,0.13311921060085297,0.12148288637399673,0.07732200622558594
34071_0029_A_252	0.08319572359323502,0.1932675540447235,0.04313419759273529,0.08107106387615204,0.13209040462970734,0.3984242081642151
34071_0029_A_253	0.07757473737001419,0.0394289530813694,-0.05756077170372009,0.02713952586054802,0.06991348415613174,0.16636013984680176
34071_0029_A_254	0.11569223552942276,0.02540752664208412,-0.02964971400797367,0.16498708724975586,-0.07477378100156784,0.19122669100761414
34071_0029_A_255	0.3099721670150757,0.17274972796440125,-0.02029281295835972,0.20369017124176025,0.48245668411254883,0.6094759702682495
34071_0030_A_256	0.09773585945367813,0.027325142174959183,0.13839507102966309,-0.03907020762562752,-0.007486782036721706,0.2505490183830261
34071_0030_A_257	0.11103711277246475,0.015604723244905472,0.14807647466659546,-0.050193894654512405,-0.012309781275689602,0.24613797664642334
34071_0030_A_258	0.1615409553050995,0.10788357257843018,0.08191026747226715,-0.009356665425002575,0.33346933126449585,0.4659305810928345
34071_0030_A_259	0.2244786024093628,0.026375476270914078,0.14853864908218384,0.07537291944026947,0.013820269145071507,0.3700312376022339
34071_0030_A_261	0.13970082998275757,0.04072459414601326,0.06528987735509872,-0.009923177771270275,-0.001036844216287136,0.2905665934085846
34071_0030_A_263	0.0843668058514595,0.0046175457537174225,0.13328775763511658,0.19496232271194458,0.014894732274115086,0.3155878782272339
34071_0030_A_264	-0.04936278611421585,-0.010673370212316513,-0.045668117702007294,0.06496857106685638,0.06716320663690567,0.2938695549964905
34071_0030_A_265	0.08242995291948318,0.12687669694423676,0.11968832463026047,0.0004935981705784798,-0.010694525204598904,0.32333239912986755
34071_0030_A_267	0.19032639265060425,0.08250164985656738,0.038985371589660645,-0.03294496610760689,-0.060555748641490936,0.4454807639122009
34071_0030_A_269	0.21265628933906555,-0.030794020742177963,0.0365341380238533,0.22333292663097382,0.2311706691980362,0.2617887854576111
34071_0030_A_270	0.19045519828796387,0.0034125633537769318,0.13656839728355408,0.016354184597730637,0.22954155504703522,0.4361192286014557
34071_0030_A_271	0.026815181598067284,0.07433594763278961,-0.05136009305715561,0.07487843930721283,-0.024068348109722137,0.34821271896362305
34071_0030_A_272	0.1625342071056366,-0.1183585524559021,0.1065119281411171,0.07781842350959778,0.2551277279853821,0.5253561735153198
34071_0030_A_273	0.27073293924331665,0.09980030357837677,0.14419546723365784,0.07809461653232574,-0.07916077226400375,0.394198477268219
34071_0030_A_275	0.20598635077476501,-0.05088305100798607,-0.0043218377977609634,0.22606582939624786,0.08515540510416031,0.20754048228263855
34071_0030_A_276	0.08665729314088821,0.08947506546974182,0.09138410538434982,0.13274244964122772,0.3871892988681793,0.6037862300872803
34071_0030_A_277	0.17112675309181213,0.098143070936203,0.05189848691225052,0.07511800527572632,0.046532221138477325,0.2638564109802246
34071_0030_A_278	0.1881839632987976,-0.053357165306806564,0.10159239172935486,0.2102118581533432,0.38020822405815125,0.4274219870567322
34071_0030_A_279	0.27003130316734314,-0.03123224899172783,-0.008328983560204506,0.2996072769165039,0.3368953466415405,0.5506773591041565
34071_0030_A_280	0.2212914228439331,0.07844051718711853,0.08315742760896683,0.18851052224636078,0.3250482380390167,0.7040016055107117
34071_0030_A_281	0.218691885471344,0.07075893878936768,0.09013497084379196,0.18107996881008148,0.3261699080467224,0.7034132480621338
34071_0030_A_282	0.1074797585606575,0.09107732772827148,0.06910673528909683,0.19587236642837524,0.28847378492355347,0.446477472782135
34071_0030_A_283	0.10384831577539444,0.0731981098651886,0.07897830009460449,0.18087594211101532,0.2940009832382202,0.4428776502609253
34071_0031_A_285	0.09685096889734268,0.12361496686935425,-0.008979203179478645,0.023941438645124435,0.13474158942699432,0.47237634658813477
34071_0031_A_286	0.12266207486391068,0.10093227028846741,0.011443255469202995,0.028224896639585495,0.13460297882556915,0.47860458493232727
34071_0031_A_287	0.15923985838890076,0.07028461992740631,-0.0806189775466919,0.31752198934555054,0.2669699490070343,0.17647206783294678
34071_0031_A_288	0.1972174048423767,0.08378410339355469,-0.1465567648410797,0.07787786424160004,0.06407935172319412,0.10791480541229248
34071_0031_A_289	0.11802957206964493,0.07937507331371307,-0.06689165532588959,0.27025097608566284,0.2141224592924118,0.23406296968460083
34071_0032_A_290	0.17823219299316406,-0.02972066029906273,0.010102128610014915,0.08397802710533142,0.28607243299484253,0.5457973480224609
34071_0033_A_291	0.31247222423553467,-0.08903050422668457,0.013071207329630852,0.10477025806903839,0.09399489313364029,0.446750283241272
34071_0033_A_292	0.2991468906402588,-0.10736483335494995,0.021652845665812492,0.112113356590271,0.08070085197687149,0.43711555004119873
34071_0033_A_293	0.18982982635498047,-0.1301187127828598,-0.058748260140419006,0.18514658510684967,0.04449830204248428,-0.003945557400584221
34071_0033_A_294	0.1403908133506775,-0.018789123743772507,0.029162926599383354,-0.0004607615992426872,-0.04478945583105087,0.18105986714363098
34071_0033_A_295	0.15441185235977173,0.06673519313335419,-0.0032831672579050064,0.0796133428812027,0.08222348242998123,0.26622986793518066
34071_0033_A_296	0.12521600723266602,0.22704249620437622,0.27950185537338257,-0.14769791066646576,0.08656493574380875,0.45733439922332764
34071_0033_A_297	0.0698421373963356,0.19551286101341248,-0.02474435605108738,0.05238686129450798,0.06350574642419815,0.22535112500190735
34071_0033_A_298	0.017403816804289818,-0.022969301789999008,-0.13330402970314026,0.24603773653507233,0.08694551140069962,0.11335685849189758
34071_0033_A_299	0.042330630123615265,0.1623019129037857,0.0028060954064130783,0.018775414675474167,-0.059069834649562836,0.24839645624160767
34071_0033_A_300	0.06703648716211319,-0.1624377965927124,-0.051350466907024384,0.227384552359581,-0.04585333913564682,0.3641529977321625
34071_0033_A_301	-0.010804587975144386,0.08575403690338135,0.1414545774459839,-0.045898694545030594,0.26283055543899536,0.46271324157714844
34071_0033_A_302	0.00021508894860744476,0.07933573424816132,0.16655473411083221,-0.05222158506512642,0.2726157307624817,0.49811282753944397
34071_0034_A_303	0.16159909963607788,0.02364451065659523,0.08373772352933884,0.01564617082476616,0.27035078406333923,0.26825422048568726
34071_0034_A_304	0.16746419668197632,0.019664499908685684,0.09888295084238052,0.0009372355416417122,0.27997326850891113,0.28396350145339966
34071_0034_A_305	0.16430765390396118,0.029688198119401932,-0.052735425531864166,0.043883856385946274,0.09491265565156937,0.1958540976047516
34071_0034_A_306	0.251251757144928,0.09191371500492096,0.056930311024188995,0.13725966215133667,0.1474824696779251,0.24278691411018372
34071_0034_A_307	0.04633624106645584,0.025130677968263626,-0.01829070784151554,0.07395164668560028,0.1040915921330452,0.10532698035240173
34071_0034_A_308	0.04461238533258438,0.10334502160549164,0.09906727075576782,-0.09233532845973969,0.041376955807209015,0.15894198417663574
34071_0035_A_310	-0.044929809868335724,0.03438246622681618,0.18859589099884033,0.06733028590679169,-0.018655501306056976,0.33817729353904724
34071_0035_A_311	-0.03210671991109848,0.033605534583330154,0.1959134340286255,0.06871797144412994,-0.016118548810482025,0.33472082018852234
34071_0035_A_312	0.28844141960144043,0.1839495301246643,0.119204081594944,0.06173984333872795,-0.05354740470647812,0.33429402112960815
34071_0035_A_313	0.04858896881341934,0.10541625320911407,-0.006806397810578346,0.05403478071093559,-0.01748739928007126,0.18999597430229187
34071_0035_A_314	0.31130239367485046,0.2060636579990387,-0.08905258774757385,0.03446034714579582,-0.015989266335964203,0.3849645256996155
34071_0035_A_315	0.020685439929366112,0.15897461771965027,-0.018886717036366463,0.08794298768043518,-0.028121165931224823,0.22610440850257874
34071_0035_A_316	0.22144564986228943,0.2107376754283905,-0.0538683757185936,0.10211089253425598,0.023510940372943878,0.25874391198158264
34071_0035_A_317	0.00339311920106411,0.13186763226985931,0.1228209063410759,-0.01281516533344984,0.13491497933864594,0.3440816104412079
34071_0035_A_318	0.27972596883773804,-0.022918786853551865,-0.0674709901213646,0.12268628180027008,0.21747024357318878,0.5077030062675476
34071_0035_A_319	0.10527098923921585,0.0438372828066349,0.01867826096713543,-0.07949499785900116,0.06956619769334793,0.2773875296115875
34071_0035_A_320	0.18624499440193176,0.05295521393418312,0.01752101443707943,0.05925644561648369,0.1554979830980301,0.4738048315048218
34071_0035_A_321	0.16925984621047974,0.28644856810569763,0.12430957704782486,0.003705066628754139,0.24102477729320526,0.3513337969779968
34071_0035_A_322	0.4586910307407379,0.012079093605279922,-0.12974244356155396,0.12087783217430115,0.1071113720536232,0.3653709888458252
34071_0035_A_323	0.07636884599924088,0.03228423371911049,0.04384166747331619,0.1548876315355301,0.3644024729728699,0.566519021987915
34071_0035_A_324	0.21265238523483276,0.024124328047037125,-0.025489533320069313,0.07856537401676178,0.3183169960975647,0.4222482442855835
34071_0035_A_325	0.14204993844032288,0.21072056889533997,-0.01085694320499897,0.006898236460983753,0.08028889447450638,0.2722744643688202
34071_0035_A_326	0.05619875341653824,0.17800551652908325,0.017401820048689842,0.09152145683765411,0.19149698317050934,0.4544038474559784
34071_0035_A_327	0.04119239002466202,0.13096106052398682,0.09303378313779831,0.15092945098876953,0.10943389683961868,0.33855345845222473
34071_0035_A_328	0.1396608054637909,0.0005916841328144073,-0.035840027034282684,0.168339803814888,0.19887135922908783,0.48674577474594116
34071_0035_A_329	0.14156049489974976,0.06471827626228333,0.04495137929916382,-0.04448829963803291,0.16829894483089447,0.3530494272708893
34071_0035_A_333	0.18862977623939514,-0.05786504969000816,0.004541395232081413,0.003060263581573963,0.23915620148181915,0.39690327644348145
34071_0035_A_334	0.18007820844650269,-0.07439899444580078,-0.0024923253804445267,-0.015788394957780838,0.23497651517391205,0.3760264217853546
34071_0035_A_335	0.038971491158008575,0.15595948696136475,0.08989288657903671,0.058336298912763596,0.030646182596683502,0.261916846036911
34071_0035_A_336	0.2505019009113312,-0.10304298996925354,-0.07477471232414246,0.13003772497177124,0.22862152755260468,0.34673386812210083
34071_0035_A_338	0.23053154349327087,0.06222042813897133,0.1220487430691719,0.07233625650405884,0.05855012685060501,0.26953402161598206
34071_0035_A_341	0.4603596329689026,0.2399241030216217,0.08704875409603119,0.0927855372428894,0.3744252622127533,0.5042033195495605
34071_0035_A_342	0.4733424484729767,0.22558045387268066,0.09323842078447342,0.08779890835285187,0.36606070399284363,0.4951004385948181
34071_0035_A_343	0.3131770193576813,0.210581973195076,0.1471378058195114,0.12669992446899414,0.09490940719842911,0.19774988293647766
34071_0035_A_344	0.06334925442934036,0.06782734394073486,0.02756534330546856,0.016469549387693405,-0.12264095991849899,0.0796414315700531
34071_0035_A_345	0.2519388496875763,0.14650338888168335,-0.006720149889588356,-0.008386033587157726,0.1156420186161995,0.3896356225013733
34071_0035_A_346	0.09953714162111282,0.1816553771495819,0.05458066612482071,0.11573925614356995,0.06168384104967117,0.2191472351551056
34071_0035_A_347	0.19801977276802063,0.09236794710159302,-0.00012188591063022614,0.1015264242887497,0.04993162304162979,0.16693145036697388
34071_0035_A_348	0.12568029761314392,-0.05071013793349266,-0.01406446285545826,-0.008006530813872814,0.1643957942724228,0.21391454339027405
34071_0035_A_349	0.17301666736602783,-0.12536311149597168,-0.04634615778923035,-0.04257671907544136,-0.019402436912059784,0.27720266580581665
34071_0035_A_350	0.15596485137939453,-0.12639635801315308,-0.042267829179763794,-0.036636192351579666,-0.010374060831964016,0.26208630204200745
34071_0035_A_354	0.25171446800231934,0.04907706752419472,-0.0777367576956749,0.0966072529554367,0.19696472585201263,0.5051454305648804
34071_0035_A_355	0.2548280358314514,0.036865923553705215,-0.06234034150838852,0.07994009554386139,0.19214774668216705,0.49694669246673584
34071_0035_A_357	0.11313126236200333,0.08039155602455139,-0.03727542608976364,-0.08935396373271942,-0.03048139065504074,0.3104232847690582
34071_0035_A_359	0.19333311915397644,0.14673182368278503,0.19326108694076538,-0.07132290303707123,0.07885009795427322,0.3378232717514038
34071_0035_A_360	0.19529500603675842,0.11568504571914673,0.019190480932593346,0.07443107664585114,0.08895910531282425,0.4047711193561554
34071_0035_A_361	0.05786139518022537,-0.06592048704624176,0.02903643809258938,-0.18270455300807953,0.007532783783972263,0.10400304198265076
34071_0035_A_362	0.15942734479904175,0.09932994842529297,0.06044423580169678,-0.024748671799898148,-0.05349694937467575,0.07023322582244873
34071_0035_A_363	0.026801740750670433,0.06797179579734802,0.052143968641757965,0.08037318289279938,-0.005358031950891018,0.1586345136165619
34071_0035_A_364	0.0262377317994833,0.06723791360855103,0.13637757301330566,-0.019949067384004593,-0.015420637093484402,0.26723092794418335
34071_0035_A_365	0.17483100295066833,-0.005427714437246323,0.06361964344978333,0.26861074566841125,0.1894673854112625,0.5325828194618225
34071_0035_A_366	0.18938282132148743,0.14291489124298096,0.09585920721292496,0.19875620305538177,0.13433898985385895,0.29747313261032104
34071_0035_A_367	0.3075289726257324,0.03498399630188942,0.11117435991764069,-0.042075056582689285,0.005018212832510471,0.16655030846595764
34071_0035_A_368	0.05461660772562027,0.12868914008140564,0.022812506183981895,0.09310242533683777,0.13196410238742828,0.19942617416381836
34071_0036_A_372	0.22203096747398376,0.1337294578552246,0.06171237677335739,0.012484950013458729,0.14738498628139496,0.4540923237800598
34071_0036_A_373	0.23732995986938477,0.13057959079742432,0.08971384167671204,-0.0019201217219233513,0.1498785763978958,0.44567185640335083
34071_0037_A_374	0.05987829715013504,-0.023595895618200302,-0.0015030819922685623,0.07122735679149628,0.14456801116466522,0.09703938663005829
34071_0038_A_375	0.13895723223686218,0.12887895107269287,0.030422871932387352,0.18824906647205353,0.3480886220932007,0.4148060083389282
34071_0039_A_376	0.075348861515522,0.07685333490371704,-0.08141674846410751,-0.011968272738158703,0.05648399144411087,0.21626028418540955
34071_0039_A_377	0.04333121329545975,0.009222764521837234,-0.0310331080108881,0.013004613108932972,0.005770930089056492,0.1511877477169037
34071_0039_A_378	0.1205517128109932,0.13858896493911743,-0.02128409780561924,0.05253700539469719,0.07677481323480606,0.1901267170906067
34071_0040_A_379	0.19621092081069946,0.11007776856422424,-0.12629328668117523,0.190434530377388,0.2954741418361664,0.44644924998283386
34071_0040_A_380	0.07056073099374771,0.06963320076465607,0.0578351691365242,0.09797835350036621,0.38292062282562256,0.6084999442100525
34071_0041_A_381	-0.029782796278595924,-0.015097882598638535,0.00475887767970562,-0.006332295946776867,-0.0562724694609642,0.12018018960952759
34071_0041_A_383	0.20945578813552856,-0.0007710419595241547,0.061915673315525055,0.05664769932627678,0.2544097304344177,0.40071970224380493
34071_0041_A_384	0.1920970380306244,0.007913071662187576,0.04692990332841873,0.055983852595090866,0.2782914638519287,0.4055311679840088
34071_0041_A_385	0.2601180672645569,0.018201950937509537,0.057888470590114594,0.11307649314403534,0.18051104247570038,0.3783116340637207
34071_0041_A_386	0.2354331612586975,0.006405789405107498,0.04129619151353836,0.09978722035884857,0.21272282302379608,0.3825208842754364
34071_0041_A_387	-0.07254760712385178,0.06189704313874245,-0.06822680681943893,0.007991028018295765,0.07334519177675247,0.2797998785972595
34071_0041_A_388	0.14874491095542908,-0.09365314245223999,-0.028058448806405067,0.1610952466726303,-0.10861658304929733,0.1234656274318695
34071_0041_A_389	0.041386671364307404,0.13439321517944336,-0.10992762446403503,0.07499146461486816,0.1985490769147873,0.31220543384552
34071_0041_A_390	0.05425301939249039,0.10753349959850311,0.006589552387595177,-0.05173527076840401,0.14014826714992523,0.2895161509513855
34071_0041_A_391	0.05627215653657913,0.10313825309276581,0.03501381725072861,-0.06385146081447601,0.18238194286823273,0.30728551745414734
34071_0042_A_392	0.1912006437778473,0.2611565589904785,-0.017918037250638008,-0.1323113590478897,0.2695445716381073,0.5582058429718018
34071_0043_A_393	0.28710657358169556,-0.09784522652626038,-0.03231456130743027,0.14768654108047485,0.29801562428474426,0.3915412425994873
34071_0043_A_394	0.10464299470186234,0.09492869675159454,0.046447351574897766,0.0033350111916661263,0.3520432412624359,0.693326473236084
34071_0044_A_395	0.26568958163261414,0.002750728279352188,0.024600034579634666,0.09406806528568268,0.16760803759098053,0.4327666759490967
34071_0044_A_396	0.07195503264665604,0.17890626192092896,-0.04302486777305603,0.12392067909240723,0.11043260246515274,0.25557225942611694
34071_0044_A_397	0.38652345538139343,-0.0013184510171413422,-0.03080066479742527,0.20394468307495117,0.1303856521844864,0.18961754441261292
34071_0044_A_398	0.19095531105995178,0.05506538227200508,0.13560935854911804,0.2860662043094635,0.16790665686130524,0.38394588232040405
34071_0044_A_399	-0.008538568392395973,0.015942979604005814,0.027328988537192345,-0.02248724177479744,0.20717953145503998,0.3156660199165344
34071_0044_A_400	-0.028933683410286903,0.025027159601449966,0.00778871588408947,-0.019620884209871292,0.2369663268327713,0.300127774477005
34071_0044_A_401	0.13215795159339905,-0.08651158213615417,-0.16294053196907043,0.14408786594867706,-0.06126537173986435,0.22196096181869507
34071_0044_A_402	0.12390650063753128,0.044734273105859756,-0.016537586227059364,0.04835851117968559,0.0794680193066597,0.4943374991416931
34071_0044_A_403	0.11657822877168655,0.038468290120363235,-0.01726832427084446,0.06476710736751556,0.11324984580278397,0.4847557544708252
34071_0044_A_404	0.11668933182954788,-0.14480933547019958,0.06060105562210083,0.24204249680042267,0.16762851178646088,0.2920607328414917
34071_0044_A_406	0.046244509518146515,-0.03915981575846672,-0.02617768384516239,0.09235668182373047,0.0698666051030159,0.16435864567756653
34071_0045_A_407	0.10859454423189163,0.11343774199485779,-0.08198000490665436,-0.04488103464245796,0.16363848745822906,0.27201077342033386
34071_0046_A_408	0.20048388838768005,0.17102372646331787,-0.004638435319066048,0.13942603766918182,0.2356983870267868,0.588993489742279
34071_0046_A_409	0.186590313911438,0.19237427413463593,-0.025309087708592415,0.13130740821361542,0.24945689737796783,0.5740602016448975
34071_0046_A_410	0.2744976878166199,-0.026477094739675522,0.01855572871863842,0.14342458546161652,0.06816554814577103,0.4515604078769684
34071_0046_A_411	0.1127956286072731,0.0992608517408371,-0.026111798360943794,0.030091267079114914,0.09471944719552994,0.3499855399131775
34071_0046_A_412	0.023271625861525536,0.062308792024850845,-0.04340025782585144,0.1263381540775299,0.10510993748903275,0.12408500909805298
34071_0046_A_413	0.21184951066970825,-0.03196285292506218,0.0023334529250860214,0.13997824490070343,0.3130006790161133,0.5882119536399841
34071_0046_A_414	0.20023572444915771,-0.01529688760638237,-0.004033761098980904,0.14627204835414886,0.3226136565208435,0.5948607325553894
34071_0047_A_415	0.1524726152420044,0.04357368126511574,0.11161046475172043,-0.07476912438869476,0.3113623857498169,0.21572530269622803
34071_0047_A_416	0.0383516326546669,0.07045769691467285,-0.015234256163239479,-0.013957428745925426,0.035574592649936676,0.22345086932182312
34071_0047_A_417	-0.03286459296941757,0.04431206360459328,0.02754264883697033,0.29327595233917236,0.0746973529458046,0.27770859003067017
34071_0047_A_418	0.18723222613334656,-0.009811338037252426,-0.1264743059873581,-0.06442354619503021,0.11273358017206192,0.2790120840072632
34071_0047_A_419	0.16359513998031616,0.014280680567026138,-0.036184631288051605,0.17788571119308472,0.11684248596429825,0.32209616899490356
34071_0047_A_420	0.0677965059876442,0.15594600141048431,0.004531806334853172,0.0685143917798996,0.0630439892411232,0.2283942997455597
34071_0047_A_421	0.1965523064136505,-0.048507507890462875,0.09023503959178925,0.11869676411151886,0.12006319314241409,0.3073759078979492
34071_0047_A_422	0.21543589234352112,-0.06628945469856262,0.10600513219833374,0.10571162402629852,0.12921534478664398,0.2835761308670044
